gene_id	Oocyte.1.1	Oocyte.1.2	Oocyte.1.3	cell64.128.2.1	cell64.128.2.2	cell64.128.2.3	Sphere.3.1	Sphere.3.2	Sphere.3.3	Shield.4.1	Shield.4.2	Shield.4.3	per75Epiboly.5.1	per75Epiboly.5.2	per75Epiboly.5.3	dpf1.6.1	dpf1.6.2	dpf1.6.3	cluster
AAG32919.1|psap	-0.8981446083079989	-1.1039531993839764	-1.0735454889565779	-0.9951483419464482	-0.9203529738515254	-0.31286544845072595	0.40554387274870285	-0.819943004230225	-0.21276757513694886	0.5546595926338533	-0.8359029205156177	0.45797579909752284	-0.5755971170013234	0.777085637347609	1.090846092280869	1.9444645784832784	1.8560551781379884	0.6615899270515518	3
ENSDARG00000041830|tsn.ENSDARP00000061298	-1.2753625257232797	-1.4530988548849126	-1.4268387517409165	-1.3591349641901753	-1.2945416734340227	-0.8443946623608222	-0.09881601806606521	-0.15755783137115126	0.18898372115142772	0.7767548023308432	0.6010350423239519	0.7357325391700305	1.106945586192551	1.0294733232082187	0.5995148348475041	1.071772394060032	0.8734795399230274	0.926053498563755	3
NP_001091662.1|golim4a	-0.44021681085863396	-0.7674159374170818	-0.7190730755352178	-0.5944355281311883	-0.4755241698475987	0.1843961502549433	-0.511826524559708	-0.3158901420060632	-0.43153679573184134	-0.1951485878538538	-0.3412635758419647	-0.2834900609189874	-0.4397816295529585	-0.4558760898799317	-0.4646720486709534	2.746495330567162	1.7481569427580599	1.757102553225834	1
ENSDARG00000077533|eif3f.ENSDARP00000127037	-1.124599213987977	-1.2955370577594358	-1.2702814140211842	-1.2051673233134816	-1.143044751658935	-0.9425986816603311	-0.16814854047372516	-0.314866670489836	-0.22634226102881183	0.3097265213539373	0.3037941426777045	0.786948938127126	0.5178174998875664	0.45327834316010446	0.929141574948108	1.3146168221227255	1.6267425689638415	1.4485195031526081	3
ENSDARG00000019963|sfxn1.ENSDARP00000003500	-1.0068129351296258	-1.1527477531288741	-1.1311862446233423	-1.0755963719131207	-1.0225604496853173	-0.9457240212075742	0.16379464556620477	-0.9790013423523478	-0.09086821378322513	0.19525133661457225	0.5410090263023706	0.11419234859211765	0.7130209646711818	0.16522483287387993	0.5994836660883865	1.5844162455614308	1.661715391923536	1.6663888736297523	3
ENSDARG00000075536|cpne1.ENSDARP00000139486	-0.7124558565965213	-0.9485632540082287	-0.9136789698647574	-0.8237403222684991	-0.7379337016263924	-0.7492368416194695	-0.295674778522703	-0.8939795959495507	-0.6532745920542334	0.7716708705525493	0.12452887343949422	0.3517368298673191	0.330052002706268	-0.973723283609634	0.9843784325729246	1.7278267901309585	1.4907171342436842	1.9213502626067902	1
ENSDARG00000045051|slc16a3.ENSDARP00000000985	-1.0910104787320498	-1.200782514013541	-1.1845639672346386	-1.1427493163370614	-1.1028557446329679	-1.132869485047193	0.9543114680047253	1.0063073050362252	0.9964706938963374	1.077824912201538	1.039865655421092	0.9837357095906277	0.17562243119663842	0.22232844289757892	0.8439406228625916	-0.28795210021679346	0.9565953448283531	-1.1142189797214597	5
ENSDARG00000104011|rps17.ENSDARP00000135366	-0.6501451974941158	-0.8276630426375324	-0.801435219966981	-0.7338146579201213	-0.6693007690610419	-0.7178374889038004	1.163084754371912	-0.5826932987659416	-0.6454359624868968	0.9487149389570162	-0.5964593419269207	-0.5651150349192553	-0.6499090952512927	-0.6586409459320742	1.5723254034194145	1.1117531713539028	1.499130787189607	1.8034409999741305	1
ENSDARG00000091905|si:dkey-108k21.21.XP_005170784	-0.7289781062687241	-0.878044023505091	-0.8560199028295618	-0.7992373236054268	-0.7450634910563988	-0.7858209183289081	0.6817993280312493	-0.6723371576073285	-0.7250236506743271	1.4055009555019466	1.3799234461698027	0.8776628647550835	1.3857600682832547	1.151150250109622	-0.7401194638086125	1.4915920926114685	-0.7539785586972488	-0.6887664090807976	3
ENSDARG00000036675|hnrnpa1b.NP_956398	-0.5579564982423563	-0.9046140826083353	-0.8533962817004482	-0.7213465676353862	-0.5953635778583545	-0.690146285704687	1.9830586238597891	0.5653338986951607	2.0051246615997553	1.6868383789487955	0.37587102189763	-0.3919092440486515	-0.5574954368031848	-0.5745470310336052	-0.5838660834979263	0.8949532617478693	-0.6160958543581257	-0.46444290325793536	5
XP_005171929.2|btf3	-0.8784102571291889	-1.035897670800393	-1.012629294850499	-0.9526387771695892	-0.8954043876124178	-0.9384644105072673	0.16606624355325172	-0.8185693714462313	-0.6887274080041768	0.61426129171216	0.3810883921668075	0.5276363844410409	0.7134260852936166	-0.8859473779612623	1.116052696675566	1.518521472219307	1.4630925631183955	1.606543826300881	3
ENSDARG00000112404|psmc1a.ENSDARP00000131571	-1.102214362195144	-1.3135549785583143	-1.2823299250738036	-1.2018255045167512	-1.1250196767733618	-1.1828041788301993	0.22369026951489224	-1.021910740660297	0.15672955147959697	0.7372039780102472	0.39323987052321524	0.9827900440977084	0.9035995333906309	0.8603833407534686	0.9193339510113467	0.9274164023781186	1.0242860563702805	1.10098636907837	3
ENSDARG00000042927|mapre1a.ENSDARP00000063009	-0.9580983635727592	-1.1650490152360353	-1.1344725681808432	-1.055640384463602	-0.9804299664353061	-1.0370141695217148	0.2470004990394724	0.2659521866268641	-0.952608328174954	-0.23043247297180938	-0.1910490612585958	0.8907205628915306	0.18891305660033353	1.276594818732102	1.1644598084369953	0.4712412750883984	1.57405530265562	1.625856819744313	3
ENSDARG00000068868|nap1l4b.ENSDARP00000090521	-1.1187843192630027	-1.3686029672399556	-1.3316928797293568	-1.2365313066923456	-1.1457417160599788	-1.2140468361371068	0.3356832161573194	-0.39127529413844137	-0.4206466933164069	0.6297417543337194	0.9214798921848105	0.7120992351040766	0.7233346128440352	1.276672640526175	0.7757286916193532	0.6642200013311085	1.1035751317618063	1.0847868367141935	3
ENSDARG00000015524|prps1a.XP_009299554	-0.9591911856185692	-1.1466134944035349	-1.1189223117207683	-1.047528915468575	-0.9794155267053395	-1.0306603133149872	0.1129954959702397	-0.887975863117608	-0.9542192026782013	0.691032315408293	0.4941404072295739	0.7014735702948999	0.9815947436341856	0.19734323494296852	0.8387549954137972	1.3498832408541974	1.1147433110213214	1.6425654982581053	3
ENSDARG00000102417|psmd7.ENSDARP00000134068	-1.1494867066339707	-1.3702686554249683	-1.3376486684198827	-1.2535478308112087	-1.173310815231811	-1.2336767552653296	0.06184679021843529	-0.024418964597844064	-0.12003272525021644	0.9028545096832779	0.18281023579628425	1.0674198541921014	0.4922033737811435	1.0614520944342805	1.066242220289331	1.1821116108339726	0.44989641611603437	1.195554016290378	3
NP_001071238.1|fkbp3	-0.7886103291892266	-0.9808928126436345	-0.9524835511712395	-0.8792388044673319	-0.8093591213453136	-0.8619327711806669	0.26479717486854165	-0.715548273987451	-0.7835094143959734	-0.6445930543549055	0.6865582701448757	0.9652476026775544	-0.788354589685615	0.8268958850545794	1.2669670861083295	0.8813872088263842	1.929180233036253	1.38348926170484	3
ENSDARG00000015460|racgap1.ENSDARP00000020703	-0.7701576472651385	-0.9371688525886597	-0.9124933599716696	-0.8488750146555913	-0.7881794697668068	-0.8338434765422393	-0.02859326551456379	-0.2302980189200946	-0.3400387179874213	1.619620290599296	1.798973823618404	0.5796992562365136	0.8308980204196708	1.7393259909714416	1.0317579139173165	-0.9453579792306777	-0.7601801138672253	-0.20508937945255284	3
ENSDARG00000003487|nup93.ENSDARP00000146697	-0.5127351149452686	-0.704982811005134	-0.6765786892842636	-0.6033471938857063	-0.5334801532679017	-0.5860442915748696	0.24651704231692848	1.9616132715459598	1.990935570084379	2.327675144822083	-0.18988980885386722	-0.45895416306675535	-0.5124794217095794	-0.3229304774283098	0.17018420567914874	-0.5896505548132215	-0.5449777594675377	-0.46087479514609037	5
ENSDARG00000074242|serbp1a.ENSDARP00000115589	-0.85039312068057	-0.9884455727972358	-0.9680486643600843	-0.9154613630860393	-0.8652900659672479	-0.9030362045967418	-0.3069953251217538	-0.7979369858518356	-0.6374123041893748	-0.18856853122184947	0.42646457233584095	0.6462525586371515	-0.05849199787661113	0.2754678994777292	0.9297717720397098	1.3499021382538265	1.8923311332855606	1.959890061719526	1
XP_021323261.1|kif23	-0.7482395998959729	-0.9384516669929077	-0.910348304417799	-0.8378922261300173	-0.7687649778444524	-0.8207725368813321	-0.08498889799495628	-0.01373413168957058	-0.5169805552381825	1.402942990661318	1.4358741289830041	1.1825924962221388	0.9760062601973925	1.4838792808743355	1.4602876028035192	-0.8243406149343924	-0.7801408407896098	-0.6969284069325055	3
ENSDARG00000101915|pin1.NP_957042	-0.8319785731522782	-1.0758951086791453	-1.0398570436888595	-0.9469437187691917	-0.8582990855991636	-0.924990457051533	-0.0031377701089111234	0.3168938801528721	-0.8255078981223133	1.4359797054745735	-0.27520429387464745	0.267621472471845	-0.8316541593388218	1.8673397617055283	1.5262987113094932	0.2663708246009856	0.7006263190686407	1.2323374336009347	3
ENSDARG00000017445|eif3i.ENSDARP00000017792	-0.7493263263073309	-0.9607607104669224	-0.9295218030223505	-0.8489816641909423	-0.7721417591682125	-0.8299518991053514	-0.06774790866557778	-0.6689870755888204	-0.3718266560135787	-0.5909645074567991	0.18711945099237154	0.5141377429470176	0.3446809758406427	-0.7594452714618494	1.5684217382891217	1.601387255159524	1.9211624436481198	1.412745974570946	1
ENSDARG00000034313|ppp5c.ENSDARP00000106662	-0.767296562291821	-1.1033760344730994	-1.0537211234839436	-0.9257008515898717	-0.8035621804123099	-0.8954526333016306	0.13434657724264987	-1.11096277237944	-1.170254060085696	0.8493950815473015	0.669548862071527	0.9139107611121406	0.28022282896541345	1.549713469027153	1.36805578181048	-0.19709323879504237	0.812644413634723	1.4495816814014755	3
ENSDARG00000051888|ist1.ENSDARP00000068086	-0.9370745498285807	-1.176150903783841	-1.1408279636524155	-1.0497583733613225	-0.9628727686186401	-1.0282407433345329	-0.30299023858655566	-0.6714738373966177	-0.9307322762699153	1.078822569735036	0.43376471249221316	0.07227764479819776	1.1844304993406491	0.774225138034909	1.3333664497050908	1.0845061363750956	0.8721528136815749	1.3665756906696482	3
ENSDARG00000053047|eif2s2.ENSDARP00000069494	-0.6810979488313599	-0.8908255320496502	-0.8598388002237392	-0.7799488204727303	-0.7037292044476654	-0.7610726728845484	-0.17979355131555882	-0.6014072355269263	-0.6755342463423337	-0.2494189136266072	-0.6176710593712184	0.7964917852492641	0.6016431147888578	-0.6911352089506683	0.9152278735302144	1.6305580771831143	2.0038884787750217	1.7436638645165428	1
